No,순번,시도,시군구,은행명,지점명,연락처,주소,경도,위도,상태
2477,2477,부산,부산진구,부산은행,양정동,852-0161,부산광역시 부산진구 중앙대로 932 (양정동),129.0715716,35.17284649,정좌표
2478,2478,부산,부산진구,부산은행,연지동,809-1351,부산광역시 부산진구 새싹로 144 (연지동),129.0505356,35.16915508,정좌표
2479,2479,부산,부산진구,부산은행,전포동,816-3451,부산광역시 부산진구 중앙대로 807 (부전동),129.0634499,35.16386911,정좌표
2480,2480,부산,부산진구,부산은행,전포역,802-1236,부산광역시 부산진구 전포대로 200 (전포동),129.0657811,35.15432255,정좌표
2481,2481,부산,부산진구,부산은행,초읍동,816-5441,부산광역시 부산진구 성지로 52 (연지동),129.0549609,35.17522819,정좌표
2482,2482,부산,북구,부산은행,구 남 ,335-9393,"부산광역시 북구 백양대로 1029 (구포동, 협진태양프라자)",128.9955103,35.19723354,인근좌표
2483,2483,부산,북구,부산은행,구 포 ,332-4201,부산광역시 북구 백양대로 1204 (덕천동),129.0058615,35.20989238,정좌표
2484,2484,부산,북구,부산은행,구포3동,332-5201,부산광역시 북구 시랑로79번길 20-5 (구포동),129.0071533,35.19828271,정좌표
2485,2485,부산,북구,부산은행,금곡동,362-2151,부산광역시 북구 금곡대로616번길 126 (금곡동),129.0175032,35.26606441,정좌표
2486,2486,부산,북구,부산은행,만덕동,336-8461,부산광역시 북구 덕천로 299 (만덕동),129.036555,35.2097456,정좌표
2487,2487,부산,북구,부산은행,북구청,305-3731,부산광역시 북구 낙동대로1570번길 33 (구포동),128.9898084,35.19738732,정좌표
2488,2488,부산,북구,부산은행,신만덕,338-0636,부산광역시 북구 덕천로234번길 5 (만덕동),129.0299025,35.21021637,정좌표
2489,2489,부산,북구,부산은행,화명대천,331-7214,부산광역시 북구 금곡대로 366 (화명동),129.0143282,35.24105891,정좌표
2490,2490,부산,북구,부산은행,화명동,361-2378,부산광역시 북구 화명신도시로 120 (화명동),129.0111516,35.23459121,정좌표
2491,2491,부산,북구,부산은행,화명롯데카이저,361-8303,"부산광역시 북구 금곡대로 166 (화명동, 화명롯데캐슬카이저)",129.0137142,35.22472837,정좌표
2492,2492,부산,북구,부산은행,화명수정,342-5841,부산광역시 북구 학사로 8 (화명동),129.0081744,35.22394434,인근좌표
2493,2493,부산,사상구,부산은행,감전동,312-5301,부산광역시 사상구 새벽로 160 (감전동),128.9834171,35.15523522,정좌표
2494,2494,부산,사상구,부산은행,괘법동,313-0223,부산광역시 사상구 낙동대로1210번길 53 (괘법동),128.9803527,35.16749305,정좌표
2495,2495,부산,사상구,부산은행,냉정역,324-6851,부산광역시 사상구 가야대로 370 (주례동),129.0129153,35.15099687,정좌표
2496,2496,부산,사상구,부산은행,덕포동,305-0310,부산광역시 사상구 사상로 305 (덕포동),128.9829694,35.17207497,정좌표
2497,2497,부산,사상구,부산은행,모라동,304-0082,부산광역시 사상구 사상로 448 (모라동),128.9869051,35.18439128,정좌표
2498,2498,부산,사상구,부산은행,사 상 ,314-5011,부산광역시 사상구 사상로 5 (주례동),128.9987721,35.15047843,정좌표
2499,2499,부산,사상구,부산은행,사상공단,328-0650,부산광역시 사상구 낙동대로901 (감전동),128.9698648,35.14113677,정좌표
2500,2500,부산,사상구,부산은행,사상구청,312-3505,부산광역시 사상구 학감대로 242 (감전동),128.9918059,35.1524589,정좌표
2501,2501,부산,사상구,부산은행,사상서,311-3956,부산광역시 사상구 광장로56번길 58 (괘법동),128.9817934,35.15953327,정좌표
2502,2502,부산,사상구,부산은행,사상역,311-0191,부산광역시 사상구 사상로 182 (괘법동),128.9855226,35.16159737,정좌표
2503,2503,부산,사상구,부산은행,신덕포 ,305-0391,부산광역시 사상구 덕상로 22 (덕포동),128.9896055,35.17333478,정좌표
2504,2504,부산,사상구,부산은행,신모라,316-0617,부산광역시 사상구 백양대로 923 (모라동),128.990873,35.18870738,정좌표
2505,2505,부산,사상구,부산은행,엄궁동,328-9860,부산광역시 사상구 엄궁북로 10 (엄궁동),128.9713385,35.12856487,정좌표
2506,2506,부산,사상구,부산은행,학장동,328-3051,부산광역시 사상구 대동로 94 (학장동),128.9783149,35.13793347,정좌표
2507,2507,부산,사하구,부산은행,신평역,293-3345,부산광역시 사하구 하신번영로 183 (신평동),128.9601651,35.09867583,정좌표
2508,2508,부산,사하구,부산은행,감천동,204-1011,부산광역시 사하구 옥천로 6 (감천동),129.005402,35.08805369,정좌표
2509,2509,부산,사하구,부산은행,감천중앙,293-8377,부산광역시 사하구 감천로 52 (감천동),128.998213,35.0902998,정좌표
2510,2510,부산,사하구,부산은행,괴정동,206-7571,부산광역시 사하구 낙동대로 218 (괴정동),128.9929591,35.10032992,정좌표
2511,2511,부산,사하구,부산은행,다대2동,266-4893,부산광역시 사하구 다대로429번길 15 (다대동),128.9807358,35.06374181,정좌표
2512,2512,부산,사하구,부산은행,다대포,263-8267,"부산광역시 사하구 다대로 544, 진요빌딩 104호 (다대동)",128.9709806,35.05780489,정좌표
2513,2513,부산,사하구,부산은행,당리동,205-6511,부산광역시 사하구 낙동대로 401-1 (당리동),128.974061,35.10310712,정좌표
2514,2514,부산,사하구,부산은행,당리사랑,292-4834,부산광역시 사하구 제석로 61 (당리동),128.974684,35.10616508,정좌표
2515,2515,부산,사하구,부산은행,몰운대,263-8633,부산광역시 사하구 다대로 702 (다대동),128.965085,35.04896142,정좌표
2516,2516,부산,사하구,부산은행,사하구청,205-3590,부산광역시 사하구 낙동대로398번길 12 (당리동),128.9745157,35.10451715,정좌표
2517,2517,부산,사하구,부산은행,신평동,205-0771,부산광역시 사하구 장평로 278 (신평동),128.9734193,35.09099588,정좌표
2518,2518,부산,사하구,부산은행,을숙도,203-1985,부산광역시 사하구 하신번영로 387,128.9605198,35.11563687,정좌표
2519,2519,부산,사하구,부산은행,장림동,263-5101,부산광역시 사하구 장림번영로 35 (장림동),128.9691813,35.08084879,정좌표
2520,2520,부산,사하구,부산은행,하단동,205-3261,부산광역시 사하구 하신중앙로 348 (하단동),128.9681472,35.10561104,정좌표
2521,2521,부산,서구,부산은행,대신동,248-6501,부산광역시 서구 구덕로 325 (서대신동3가),129.0161191,35.11280038,정좌표
2522,2522,부산,서구,부산은행,동대신동,244-4440,부산광역시 서구 대영로 87 (동대신동2가),129.0206417,35.11128076,정좌표
2523,2523,부산,서구,부산은행,부민동,244-3841,부산광역시 서구 대청로 6 (부민동1가),129.0204062,35.10310602,정좌표
2524,2524,부산,서구,부산은행,서구청,245-0952,부산광역시 서구 구덕로 120 (토성동4가),129.0234777,35.09718889,정좌표
2525,2525,부산,서구,부산은행,서대신동,256-2941,부산광역시 서구 대영로 8 (서대신동2가),129.0127691,35.11038984,정좌표
2526,2526,부산,서구,부산은행,송   도,253-0103,부산광역시 서구 충무대로 35 (암남동),129.0162761,35.07870124,정좌표
2527,2527,부산,서구,부산은행,아미동,253-7771,부산광역시 서구 까치고개로 191 (아미동2가),129.0169666,35.10021434,정좌표
2528,2528,부산,서구,부산은행,충무동,242-3571,부산광역시 서구 충무대로 280 (충무동1가),129.0246051,35.09557885,정좌표
2529,2529,부산,수영구,부산은행,광 남 ,625-2201,부산광역시 수영구 광남로 46 (남천동),129.1119858,35.14660511,정좌표
2530,2530,부산,수영구,부산은행,광안동,752-4161,부산광역시 수영구 수영로 591 (광안동),129.1130055,35.15856929,정좌표
2531,2531,부산,수영구,부산은행,광일로,759-8392,부산광역시 수영구 광일로 28 (광안동),129.111177,35.16250098,정좌표
2532,2532,부산,수영구,부산은행,남천동,623-8515,부산광역시 수영구 수영로 406 (남천동),129.1085208,35.14218373,정좌표
2533,2533,부산,수영구,부산은행,남천삼익,626-5455,부산광역시 수영구 광안해변로 95 (남천동),129.1148129,35.14322594,정좌표
2534,2534,부산,수영구,부산은행,동방오거리,742-8822,부산광역시 수영구 광남로 211 (민락동),129.1220457,35.15895571,정좌표
2535,2535,부산,수영구,부산은행,망미동,754-3000,부산광역시 수영구 과정로 43 (망미동),129.1072691,35.17516058,정좌표
2536,2536,부산,수영구,부산은행,민락동,751-4962,부산광역시 수영구 광안해변로 368 (민락동),129.1330805,35.15580287,정좌표
2537,2537,부산,수영구,부산은행,수 영 ,752-0166,부산광역시 수영구 수영로 693 (수영동),129.1154497,35.16786934,정좌표
2538,2538,부산,수영구,부산은행,수영민락역,751-4701,부산광역시 수영구 수영로741번길 12 (수영동),129.1207081,35.16837845,정좌표
2539,2539,부산,수영구,부산은행,수영구청,628-4294,부산광역시 수영구 남천동로 100 (남천동),129.1135475,35.14584843,정좌표
2540,2540,부산,수영구,부산은행,해변시장,611-8195,"부산광역시 수영구 광안해변로15번길 77, 해변시장상가 101호 (남천동)",129.1090401,35.13915538,정좌표
2541,2541,부산,연제구,부산은행,거제동,863-0122,부산광역시 연제구 거제대로 166 (거제동),129.0706107,35.18318916,정좌표
2542,2542,부산,연제구,부산은행,거제2동,505-9356,부산광역시 연제구 월드컵대로243번길 19 (거제동),129.0705016,35.18942966,정좌표
2543,2543,부산,연제구,부산은행,검찰청,502-1567,부산광역시 연제구 법원로 15 (거제동),129.0719755,35.19140307,정좌표
2544,2544,부산,연제구,부산은행,교대역,506-1661,부산광역시 연제구 중앙대로 1217 (거제동),129.0798892,35.19609991,정좌표
2545,2545,부산,연제구,부산은행,법   원,503-2750,부산광역시 연제구 법원로 31 (거제동),129.0731993,35.19363667,정좌표
2546,2546,부산,연제구,부산은행,법조타운,504-1826,부산광역시 연제구 법원로 28 (거제동),129.074239,35.19137817,정좌표
2547,2547,부산,연제구,부산은행,부산시청,852-0066,부산광역시 연제구 중앙대로 1001 (연산동),129.0755742,35.1804728,정좌표
2548,2548,부산,연제구,부산은행,연 미 ,863-9121,부산광역시 연제구 연수로 215(연산동),129.0942813,35.17387618,정좌표
2549,2549,부산,연제구,부산은행,연 서,863-4536,부산광역시 연제구 세병로 39 (연산동),129.0836231,35.1917652,정좌표
2550,2550,부산,연제구,부산은행,연 제 ,863-3780,부산광역시 연제구 중앙대로 1046 (연산동),129.0785745,35.18151339,정좌표
2551,2551,부산,연제구,부산은행,연 천 ,861-3344,부산광역시 연제구 과정로 276 (연산동),129.0972641,35.18819032,정좌표
2552,2552,부산,연제구,부산은행,연산(영),852-4851,부산광역시 연제구 월드컵대로 6 (연산동),129.0866154,35.17528535,정좌표
2553,2553,부산,연제구,부산은행,연산동,865-1601,"부산광역시 연제구 중앙대로 1099, 해암빌딩 1층 (연산동)",129.0807248,35.18587505,정좌표
2554,2554,부산,연제구,부산은행,연제구청,865-3607,부산광역시 연제구 연제로 2 (연산동),129.0791119,35.1767966,정좌표
2555,2555,부산,연제구,부산은행,토 곡 ,758-2562,부산광역시 연제구 과정로 140 (연산동),129.10737,35.18383378,정좌표
2556,2556,부산,연제구,부산은행,연산자이,852-8727,부산광역시 연제구 과정로 343번길 43 연산자이B상가 106호(연산동),129.0903167,35.18821641,정좌표
2557,2557,부산,영도구,부산은행,봉래동,414-9508,부산광역시 영도구 태종로 139 (봉래동3가),129.0442094,35.09241514,정좌표
2558,2558,부산,영도구,부산은행,영 도 ,416-2421,부산광역시 영도구 절영로 27 (대교동2가),129.0397418,35.0918273,정좌표
2559,2559,부산,영도구,부산은행,영도구청,418-4571,부산광역시 영도구 태종로 423 (청학동),129.0680093,35.09040332,정좌표
2560,2560,부산,영도구,부산은행,영도동삼동,415-0063,"부산광역시 영도구 웃서발로 86, 한나타워 3층 (동삼동)",129.0713588,35.07881026,정좌표
2561,2561,부산,영도구,부산은행,영선동,414-7231,부산광역시 영도구 영선대로 75 (영선동2가),129.0417102,35.08778224,정좌표
2562,2562,부산,영도구,부산은행,청학동,416-2425,부산광역시 영도구 태종로 321 (청학동),129.0610965,35.096841,정좌표
2563,2563,부산,중구,부산은행,대창동,463-6461,부산광역시 중구 중앙대로 130 (중앙동4가),129.0374232,35.10898748,정좌표
2564,2564,부산,중구,부산은행,부산세관(영),469-0986,부산광역시 중구 충장대로 20,129.0378806,35.10464607,정좌표
2565,2565,부산,중구,부산은행,부평동,241-3561,부산광역시 중구 대청로 56 (부평동2가),129.0260797,35.10281833,정좌표
2566,2566,부산,중구,부산은행,신창동,245-9381,부산광역시 중구 광복중앙로 13 (신창동1가),129.030904,35.10060263,정좌표
2567,2567,부산,중구,부산은행,영주동,463-8011,부산광역시 중구 대영로 224 (영주동),129.0352697,35.11182557,정좌표
2568,2568,부산,중구,부산은행,중 부 ,248-3961,부산광역시 중구 중앙대로 21 (중앙동 6가),129.0361427,35.09951085,정좌표
2569,2569,부산,중구,부산은행,중구청,465-3520,부산광역시 중구 중구로 120 (대청동1가),129.0325866,35.10668082,정좌표
2570,2570,부산,중구,부산은행,중앙동,469-0181,부산광역시 중구 중앙대로 72 (중앙동4가),129.0367622,35.1041677,정좌표
2571,2571,부산,해운대구,부산은행,마린시티,742-9612,부산광역시 해운대구 마린시티3로 23 (우동),129.1469312,35.15664766,정좌표
2572,2572,부산,해운대구,부산은행,반송동,542-1131,부산광역시 해운대구 아랫반송로21번길 34 (반송동),129.1487021,35.22618226,정좌표
2573,2573,부산,해운대구,부산은행,반송운봉,543-2170,부산광역시 해운대구 신반송로 208 (반송동),129.1575895,35.23070185,정좌표
2574,2574,부산,해운대구,부산은행,반여2동,7840035,부산광역시 해운대구 재반로 213 (반여동),129.1306576,35.19623251,정좌표
2575,2575,부산,해운대구,부산은행,반여동,5267071,부산광역시 해운대구 선수촌로21번길 7 (반여동),129.1180913,35.19596835,정좌표
2576,2576,부산,해운대구,부산은행,벡스코,7407690,부산광역시 해운대구 APEC로 55 (우동),129.1360179,35.16906401,정좌표
2577,2577,부산,해운대구,부산은행,선수촌,527-2885,부산광역시 해운대구 선수촌로 104-10 (반여동),129.1199217,35.20268671,정좌표
2578,2578,부산,해운대구,부산은행,센텀산단,744-8131,부산광역시 해운대구 센텀동로 99 (재송동),129.1258463,35.17615563,정좌표
2579,2579,부산,해운대구,부산은행,센텀파크,744-6311,"부산광역시 해운대구 센텀중앙로 145 (재송동, 더샵센텀파크1차아파트)",129.1210563,35.18045968,정좌표
2580,2580,부산,해운대구,부산은행,송정,701-1407,부산광역시 해운대구 송정중앙로 13 (송정동),129.2024005,35.18343315,정좌표
2581,2581,부산,해운대구,부산은행,벡스코(영),745-1591,"부산 해운대구 APEC로 55 (우동,벡스코)",129.1360179,35.16906401,정좌표
2582,2582,부산,해운대구,부산은행,장 산 ,702-1824,부산광역시 해운대구 세실로 43 (좌동),129.1784527,35.16875949,정좌표
2583,2583,부산,해운대구,부산은행,재송동,782-1161,부산광역시 해운대구 재반로 111-1 (재송동),129.1263735,35.18848803,정좌표
2584,2584,부산,해운대구,부산은행,마린제니스,742-3773,부산광역시 해운대구 마린시티2로 33 (우동),129.1452637,35.15595581,정좌표
2585,2585,부산,해운대구,부산은행,좌 동 ,701-0053,부산광역시 해운대구 대천로103번길 29 (좌동),129.1728627,35.17620046,정좌표
2586,2586,부산,해운대구,부산은행,좌3동,747-8491,부산광역시 해운대구 좌동순환로 76 (좌동),129.180557,35.18439123,정좌표
2587,2587,부산,해운대구,부산은행,해운대,746-1351,부산광역시 해운대구 중동1로 35-1 (중동),129.1703273,35.17065911,인근좌표
2588,2588,부산,해운대구,부산은행,해운대구청,746-3931,부산광역시 해운대구 중동2로 11 (중동),129.1703273,35.17065911,인근좌표
2589,2589,부산,해운대구,부산은행,해운대우동,744-5490,부산광역시 해운대구 해운대로 397 (우동),129.1399758,35.16850333,정좌표
2590,2590,부산,해운대구,부산은행,해운대중동,741-6822,부산광역시 해운대구 좌동순환로 433번길 38-22 (중동),129.1771092,35.1741524,인근좌표
2591,2591,부산,기장군,부산은행,기 장 ,722-6085,부산광역시 기장군 기장읍 읍내로 111,129.2164787,35.24524819,정좌표
2592,2592,부산,기장군,부산은행,기장교리,724-1305,부산광역시 기장군 기장읍 차성동로 178,129.2173866,35.25376416,정좌표
2593,2593,부산,기장군,부산은행,정관,727-3270,"부산광역시 기장군 정관면 정관7로 3, 광장아울렛 101호",129.1759464,35.32239481,정좌표
2594,2594,부산,기장군,부산은행,롯데몰동부산(영),901-2890,부산광역시 기장군 기장읍 기장해안로 147,129.21278,35.19221467,정좌표
2595,2595,부산,기장군,부산은행,정관모전,728-7678,부산광역시 기장군 정관면 정관로 395(모전리),129.165997,35.3341513,정좌표
2596,2596,서울,서초구,부산은행,강 남 ,598-6191,서울특별시 서초구 강남대로 279 (서초동),127.031756,37.48809396,정좌표
2597,2597,서울,구로구,부산은행,구로디지털,02)2082-2540,"서울특별시 구로구 디지털로 288, 대륭포스트타워1차 102호 (구로동)",126.895503,37.48356908,정좌표
2598,2598,서울,마포구,부산은행,홍대역,02-335-6825,서울특별시 마포구 양화로 156,126.923447,37.55611325,정좌표
2599,2599,서울,중구,부산은행,서울영업부,777-6191,서울특별시 중구 무교로 6 (을지로1가),126.9794696,37.56648097,정좌표
2600,2600,서울,성동구,부산은행,성수동,02-499-9574,서울특별시 성동구 아차산로 92,127.0542424,37.54475228,정좌표
2601,2601,서울,송파구,부산은행,잠실,02-414-9156,서울특별시 송파구 백제고분로 91,127.0794896,37.50864308,정좌표
2602,2602,서울,영등포구,부산은행,여의도,783-6191,서울특별시 영등포구 국제금융로6길 33 (여의도동),126.9269123,37.52079156,정좌표
2603,2603,인천,남동구,부산은행,인천남동공단,032)822-8966,인천광역시 남동구 은청로 9,126.6939176,37.40774503,정좌표
2604,2604,대전,서구,부산은행,대전영업부,042)486-9334,대전광역시 서구 둔산로 64(굿모닝빌딩 101호),127.3809201,36.35105348,정좌표
2605,2605,울산,남구,부산은행,무거동,225-2436,울산광역시 남구 대학로 148 (무거동),129.2627003,35.54772527,정좌표
2606,2606,울산,남구,부산은행,삼산동,258-0500,울산광역시 남구 삼산로 262 (삼산동),129.3359185,35.53872849,정좌표
2607,2607,울산,남구,부산은행,야음동,276-7930,울산광역시 남구 수암로149번길 9 (야음동),129.3223223,35.52766133,정좌표
2608,2608,울산,울주군,부산은행,언양,262-2112,울산광역시 울주군 삼남면 중평로 27,129.1198727,35.55771678,정좌표
2609,2609,울산,남구,부산은행,울산영업부,267-5301,울산광역시 남구 돋질로 152 (달동),129.3221656,35.54029392,정좌표
2610,2610,울산,중구,부산은행,울산중앙,243-2100,울산광역시 중구 학성로 139 (학산동),129.3262915,35.55643834,정좌표
2611,2611,울산,북구,부산은행,울산호계,285-2121,울산광역시 북구 호계로 328 (신천동),129.3505879,35.6325231,정좌표
2612,2612,대구,달서구,부산은행,대구영업부,053)656-9304,"대구광역시 달서구 달구벌대로 1686, 수송빌딩 (두류동)",128.550489,35.85480849,정좌표
2613,2613,경기,시흥시,부산은행,시화공단,031-431-9367,"경기도 시흥시 옥구천동로 98 A동304,305호(정왕동, 시흥타원지식산업센터)",126.7105063,37.33359479,정좌표
2614,2614,경기,부천시,부산은행,부천,032-329-8536,경기 부천시 상동로 90,126.7537316,37.50513351,정좌표
2615,2615,경기,수원시,부산은행,수원,031-267-4115,경기 수원시 팔달구 권광로 181,127.032221,37.2637485,정좌표
2616,2616,경남,김해시,부산은행,김해영업부,334-1251,경상남도 김해시 가락로 26 부원프라자 (부원동 609-3),128.8826741,35.22893691,정좌표
2617,2617,경남,김해시,부산은행,김해어방,321-1431,경상남도 김해시 인제로 165 (어방동),128.9034722,35.24336801,정좌표
2618,2618,경남,김해시,부산은행,내외동,324-2610,경상남도 김해시 함박로 101 (외동),128.8650009,35.23255359,정좌표
2619,2619,경남,김해시,부산은행,삼계동,331-2911,경상남도 김해시 삼계중앙로 37 (삼계동),128.8691957,35.26081367,정좌표
2620,2620,경남,김해시,부산은행,장유,313-9802,경상남도 김해시 계동로 233,128.8035486,35.19125446,정좌표
2621,2621,경남,김해시,부산은행,진영,343-7125,경상남도 김해시 진영읍 김해대로365번길 20,128.7305999,35.30790853,정좌표
2622,2622,경남,김해시,부산은행,진례,342-5970,경상남도 김해시 진영읍 서부로179번길 16,128.7699729,35.28248697,정좌표
2623,2623,경남,김해시,부산은행,김해상동,312-5634,경상남도 김해시 상동면 상동로 885,128.9627844,35.31814663,정좌표
2624,2624,경남,김해시,부산은행,안동공단,322-9896,경상남도 김해시 김해대로 2569(어방동),128.9081968,35.22891096,정좌표
2625,2625,경남,김해시,부산은행,김해주촌공단,324-8660,경상남도 김해시 주촌면 골든루트로 66번길 5,128.830678,35.2124182,정좌표
2626,2626,경남,양산시,부산은행,남양산,365-0174,경상남도 양산시 양산역1길 2 (중부동),129.0274174,35.33517739,정좌표
2627,2627,경남,양산시,부산은행,덕 계 ,367-0093,경상남도 양산시 덕계로 91 (덕계동),129.1524533,35.3757935,정좌표
2628,2628,경남,양산시,부산은행,물금,365-6991,"경상남도 양산시 물금읍 신주로 49, 물금빌딩 1층",129.0169453,35.33271603,정좌표
2629,2629,경남,양산시,부산은행,물금신도시,365-8303,경상남도 양산시 물금읍 야리로 45,129.0031694,35.31586275,정좌표
2630,2630,경남,양산시,부산은행,서창,362-1957,경상남도 양산시 삼호1길 36-5 (삼호동),129.1675307,35.41340553,정좌표
2631,2631,경남,양산시,부산은행,양산영업부,386-0124,경상남도 양산시 중앙로 208 (북부동),129.0406819,35.34913911,정좌표
2632,2632,경남,양산시,부산은행,양산공단,374-9551,경상남도 양산시 상북면 양산대로 1234,129.0484492,35.37922249,정좌표
2633,2633,경남,양산시,부산은행,양산석산,385-3922,경상남도 양산시 동면 금오13길 12,129.0256795,35.3168283,정좌표
2634,2634,경남,창원시,부산은행,마 산 ,255-0161,경상남도 창원시 마산회원구 봉양로 190 (봉암동),128.6068191,35.21686061,정좌표
2635,2635,경남,창원시,부산은행,창 원 ,263-7661,"경상남도 창원시 성산구 중앙대로 89, 라큐비오피스텔 110호,205호 (중앙동)",128.6785137,35.22313791,정좌표
2636,2636,경남,창원시,부산은행,용원,552-6425,"경상남도 창원시 진해구 안골로 338, 드림빌딩 1층 (용원동)",128.8099385,35.10128835,정좌표
2637,2637,경남,창원시,부산은행,팔용동,234-4710,경상남도 창원시 의창구 창원대로 1 (팔용동),128.6063347,35.25522926,정좌표
2638,2638,경남,거제시,부산은행,거제고현,635-9100,경상남도 거제시 거제중앙로 29길 15 (고현동),128.6207343,34.88953887,정좌표
2639,2639,부산,금정구,부산은행,장전역(영업소),515-7553,부산광역시 금정구 금강로 338,129.0866615,35.23806174,정좌표
2640,2640,부산,부산진구,부산은행,백양산,819-3185,부산광역시 부산진구 백양산로53번길 8 (부암동),129.0306607,35.17371201,정좌표
2641,2641,광주,서구,부산은행,광주영업부,062)385-3190,광주광역시 서구 상무중앙로 110(치평동1213),126.8489039,35.15657969,정좌표
2642,2642,경남,김해시,부산은행,한림,346-4771,경상남도 김해시 한림면 김해대로 1230(명동리),128.8132053,35.28972625,정좌표
2643,2643,경북,포항시,부산은행,포 항 ,283-4490,경상북도 포항시 남구 포스코대로 343 (대도동),129.3611675,36.01801329,정좌표
2644,2644,경북,경주시,부산은행,경주외동,054)777-0855,경상북도 경주시 외동읍 산업로 2175,129.3259692,35.70735456,정좌표
2645,2645,서울,종로구,새마을금고,청운효자동,02-723-2770,서울 종로구 필운대로 116 신우빌딩 1층 청운동새마을금고,126.9700639,37.58368411,정좌표
2646,2646,서울,종로구,새마을금고,광화문,02-735-2188,서울 종로구 자하문로 37  ,126.9711871,37.57931421,정좌표
2647,2647,서울,종로구,새마을금고,삼청,02-733-2670,서울 종로구 삼청로 99-1 삼청새마을금고,126.981857,37.58442374,정좌표
2648,2648,서울,종로구,새마을금고,세검정,02-379-0977,서울 종로구 평창11길 6 세검정새마을금고,126.9669543,37.60610001,정좌표
2649,2649,서울,종로구,새마을금고,종로서부,02-736-5049,서울 종로구 통일로16길 3 (무악동),126.9570968,37.57562918,정좌표
2650,2650,서울,종로구,새마을금고,교남동,02-737-1896,서울 종로구 송월길 147 동아아파트상가 1층,126.9621063,37.57144391,정좌표
2651,2651,서울,종로구,새마을금고,인사동길,02-732-1170,서울 종로구 인사동길 22-2  ,126.986606,37.57279235,정좌표
2652,2652,서울,종로구,새마을금고,종로중앙,02-763-5929,서울 종로구 창신길 51  ,127.0104454,37.57395829,정좌표
2653,2653,서울,종로구,새마을금고,종로숭인,02-927-4104,서울 종로구 숭인동길 51  ,127.0218792,37.57724216,정좌표
2654,2654,서울,종로구,새마을금고,행정안전부,02-2100-3296,서울 종로구 세종대로 209 정부서울청사,126.9752074,37.57490771,정좌표
2655,2655,서울,종로구,새마을금고,동문,02-764-3550,서울 종로구 종로44길 9 창신동,127.0107585,37.57088942,정좌표
2656,2656,서울,종로구,새마을금고,종로광장,02-2267-1917,서울 종로구 창경궁로12길 50  ,127.0007648,37.56986286,정좌표
2657,2657,서울,중구,새마을금고,회현동,02-755-1400,서울 중구 남대문시장길 45-10  ,126.9783865,37.56084052,정좌표
2658,2658,서울,중구,새마을금고,명동,02-776-3066,서울 중구 퇴계로20길 2  ,126.9854347,37.55971664,정좌표
2659,2659,서울,중구,새마을금고,필동,02-2272-0419,서울 중구 퇴계로36가길 2  ,126.9953396,37.56025513,정좌표
2660,2660,서울,중구,새마을금고,신당1.2.3동,02-2233-8991,서울 중구 마장로 13 제일평화시장 지하 신당1.2.3동새마을금고,127.0114018,37.56851478,정좌표
2661,2661,서울,중구,새마을금고,신당황학,02-2238-0012,서울 중구 마장로 86-1 신당황학새마을금고,127.0193877,37.56821073,정좌표
2662,2662,서울,중구,새마을금고,중림.만리,02-392-2940,서울 중구 중림로 34 (중림동),126.9669201,37.55789039,정좌표
2663,2663,서울,중구,새마을금고,남대문,02-752-0419,서울 중구 남대문시장8길 10 (남창동),126.9784849,37.56001847,정좌표
2664,2664,서울,중구,새마을금고,평화,02-2277-1511,서울 중구 을지로39길 61  ,127.0058445,37.56929719,정좌표
2665,2665,서울,중구,새마을금고,청계,02-2236-7161,서울 중구 청계천로 298 신평화패션타운 5층,127.0110694,37.56945306,정좌표
2666,2666,서울,용산구,새마을금고,후암동,02-754-8807,서울 용산구 한강대로104길 82  ,126.9766986,37.55003489,정좌표
2667,2667,서울,용산구,새마을금고,청파,02-719-0005,서울 용산구 청파로47길 7  ,126.9702239,37.54470609,정좌표
2668,2668,서울,용산구,새마을금고,원효,02-712-0883,서울 용산구 원효로 195  ,126.9638279,37.53692335,정좌표
2669,2669,서울,용산구,새마을금고,효창,02-713-3287,서울 용산구 효창원로69길 8 효창새마을금고,126.9617366,37.54176536,정좌표
2670,2670,서울,용산구,새마을금고,용문동,02-711-6648,서울 용산구 효창원로 95 (용문동),126.9594555,37.53728649,정좌표
2671,2671,서울,용산구,새마을금고,한강2동,02-795-1883,서울 용산구 한강대로44길 5  ,126.9704975,37.53112954,정좌표
2672,2672,서울,용산구,새마을금고,이촌,02-713-3412,서울 용산구 이촌로18길 12  ,126.9550928,37.52628231,정좌표
2673,2673,서울,용산구,새마을금고,이태원1동,02-794-0541,서울 용산구 보광로59길 14  ,126.993355,37.53406349,정좌표
2674,2674,서울,용산구,새마을금고,한남동,02-794-8220,서울 용산구 대사관로34길 41 1층,127.0060275,37.53149082,정좌표
2675,2675,서울,용산구,새마을금고,서빙고동,02-795-8987,서울 용산구 서빙고로75길 12 새마을금고,126.9969205,37.5217246,정좌표
2676,2676,서울,은평구,새마을금고,서울은평,02-385-6300,서울 은평구 불광로 58 (불광동),126.9317085,37.61187086,정좌표
2677,2677,서울,은평구,새마을금고,갈현동,02-358-0511,서울 은평구 갈현로 264 새마을금고회관,126.9164668,37.62025444,정좌표
2678,2678,서울,은평구,새마을금고,구산동,02-358-1784,서울 은평구 갈현로 114 구산동새마을금고,126.9109763,37.60809733,정좌표
2679,2679,서울,은평구,새마을금고,은평,02-303-1161,서울 은평구 은평로 26  ,126.9108412,37.5978451,정좌표
