No,순번,시도,시군구,은행명,지점명,연락처,주소,경도,위도,상태
4162,4162,대구,북구,신한은행,칠곡,053-325-9144,대구광역시 북구 학정로 427,128.563172342344,35.942759210161,정좌표
4163,4163,대구,북구,신한은행,침산동,053-351-3355,"대구광역시 북구 침산남로 154,(메이저타워)",128.592279298572,35.8878477097752,정좌표
4164,4164,대구,동구,신한은행,한국교육학술정보원(출),053-962-8302,대구광역시 동구 동내로 64,128.735840517915,35.8767759469341,정좌표
4165,4165,대구,수성구,신한은행,황금네거리,053-763-8181,"대구광역시 수성구 동대구로 95,(수성SK리더스뷰아파트)",128.622682092759,35.8379105783069,정좌표
4166,4166,대전,동구,신한은행,가오동,042-286-0022,"대전광역시 동구 동구청로 95,(예시티)",127.456740309509,36.3065089879362,정좌표
4167,4167,대전,서구,신한은행,관저동,042-542-4011,대전광역시 서구 관저로 157,127.339766652333,36.2993120041038,정좌표
4168,4168,대전,유성구,신한은행,노은,042-476-6055,"대전광역시 유성구 노은로 178,(금강프라자)",127.318507703267,36.3755904044609,정좌표
4169,4169,대전,서구,신한은행,대전,042-486-0808,"대전광역시 서구 둔산로 144,(남원프라자)",127.389857066612,36.3509730674617,정좌표
4170,4170,대전,서구,신한은행,대전롯데(출),042-527-2813,대전광역시 서구 계룡로 612,127.39059180196,36.3401124178346,정좌표
4171,4171,대전,서구,신한은행,대전법원,042-472-2091,"대전광역시 서구 둔산중로78번길 45,(대전지방법원)",127.38925792093,36.3544930300737,정좌표
4172,4172,대전,서구,신한은행,대전을지대학병원(출),042-472-2980,"대전광역시 서구 둔산서로 95,(대전을지대학병원)",127.381987762985,36.3553007931204,정좌표
4173,4173,대전,서구,신한은행,대전중앙,042-486-1675,대전광역시 서구 대덕대로 204,127.378849177758,36.3510649194686,정좌표
4174,4174,대전,유성구,신한은행,도안,042-824-6211,대전광역시 유성구 도안대로 511-7,127.339691263287,36.3456535543187,정좌표
4175,4175,대전,서구,신한은행,둔산중앙,042-485-5300,"대전광역시 서구 청사로 70,(누리아파트단지상가)",127.37125885201,36.3590491364944,정좌표
4176,4176,대전,유성구,신한은행,반석역(출),042-822-3981,"대전광역시 유성구 반석로 9,(더존타워)",127.313572734348,36.3915140123418,정좌표
4177,4177,대전,대덕구,신한은행,법동,042-621-5111,"대전광역시 대덕구 동춘당로 178,(법동보람아파트단지상가)",127.431317294043,36.3697020259543,정좌표
4178,4178,대전,중구,신한은행,서대전,042-522-0600,대전광역시 중구 평촌로 58,127.393529442485,36.3212107740603,정좌표
4179,4179,대전,동구,신한은행,용전동,042-636-9581,"대전광역시 동구 동서대로 1641,(아남빌딩)",127.432704974154,36.3480929002335,정좌표
4180,4180,대전,유성구,신한은행,전민동,042-862-5071,대전광역시 유성구 유성대로 1756,127.404273672588,36.3993923652653,정좌표
4181,4181,부산,부산진구,신한은행,개금동,051-892-1201,부산광역시 부산진구 가야대로 486,129.025198350654,35.1527891564132,정좌표
4182,4182,부산,수영구,신한은행,광안리,051-754-6431,부산 수영구 수영로 480(남천동),129.111057733922,35.1486606613434,정좌표
4183,4183,부산,북구,신한은행,구포,051-343-4561,"부산광역시 북구 만덕대로 13,(덕수빌딩)",129.00654341437,35.2106839856786,정좌표
4184,4184,부산,금정구,신한은행,금정이마트,051-518-2211,"부산광역시 금정구 중앙대로1841번길 24,(이마트금정점)",129.090595535003,35.2499414714695,정좌표
4185,4185,부산,강서구,신한은행,김해국제공항,051-973-3556,부산광역시 강서구 공항진입로 108,128.951430498364,35.1784032396687,인근좌표
4186,4186,부산,사하구,신한은행,다대포,051-262-1900,부산 사하구 다대로 550(다대동),128.970745128469,35.0572847933299,정좌표
4187,4187,부산,사하구,신한은행,당리동,051-207-0161,부산광역시 사하구 낙동대로 428,128.971694358863,35.1045762307833,정좌표
4188,4188,부산,서구,신한은행,동대신동(출),051-242-0081,부산광역시 서구 대영로 66,129.018510000718,35.1100812811754,정좌표
4189,4189,부산,동래구,신한은행,동래,051-557-3491,부산광역시 동래구 명륜로 83,129.083539203502,35.2013716515755,정좌표
4190,4190,부산,해운대구,신한은행,마린시티,051-742-9590,"부산광역시 해운대구 해운대해변로 140,(홈에버해운대점내)",129.146495850143,35.1583959105763,정좌표
4191,4191,부산,동구,신한은행,범일동,051-646-1204,부산광역시 동구 범일로 84,129.059726651331,35.1374966622006,정좌표
4192,4192,부산,남구,신한은행,부산국제금융센터(출),051-637-9101,부산광역시 남구 문현금융로 40(문현동),129.065645453905,35.147172299163,정좌표
4193,4193,부산,연제구,신한은행,부산법조타운,051-503-9690,"부산광역시 연제구 법원로 20,(로제스티빌딩)",129.073728514328,35.1908967682834,정좌표
4194,4194,부산,해운대구,신한은행,부산법조타운동부지원(출),051-781-1944,"부산광역시 해운대구 재반로112번길 20,(부산지방법원동부지원)",129.129708539684,35.1890010025524,정좌표
4195,4195,부산,연제구,신한은행,부산법조타운법원(출),051-502-9817,"부산광역시 연제구 법원로 31,(부산지방법원)",129.073199251066,35.1936366677264,정좌표
4196,4196,부산,부산진구,신한은행,부산서면,051-803-3301,부산광역시 부산진구 새싹로 6,129.058739025475,35.158726387494,정좌표
4197,4197,부산,동구,신한은행,부산역,051-467-0031,부산광역시 동구 중앙대로 167,129.038023568571,35.1125469297024,정좌표
4198,4198,부산,중구,신한은행,부산중앙,051-462-5801,부산광역시 중구 중앙대로 95,129.035843482679,35.1061516347113,정좌표
4199,4199,부산,부산진구,신한은행,부전동,051-817-2300,부산광역시 부산진구 중앙대로 748,129.060566746815,35.1590027277394,정좌표
4200,4200,부산,연제구,신한은행,연산동,051-867-4494,부산광역시 연제구 월드컵대로 139,129.080660251087,35.186009961933,정좌표
4201,4201,부산,영도구,신한은행,영도,051-415-0331,부산 영도구 태종로 107,129.042740580264,35.0913079860074,정좌표
4202,4202,부산,중구,신한은행,자갈치역,051-254-4171,부산광역시 중구 구덕로 86,129.026353943452,35.0975889104529,정좌표
4203,4203,부산,해운대구,신한은행,장산역,051-741-5300,"부산광역시 해운대구 해운대로 802,(웅신씨네아트)",129.176665634397,35.1691560577536,정좌표
4204,4204,부산,금정구,신한은행,장전동,051-515-4771,부산광역시 금정구 장전로 28,129.085804217405,35.2285960616078,정좌표
4205,4205,부산,해운대구,신한은행,해운대,051-741-6550,부산광역시 해운대구 해운대해변로298번길 15,129.165180533332,35.1609365821579,정좌표
4206,4206,부산,해운대구,신한은행,해운대백병원,051-702-8686,부산광역시 해운대구 해운대로 875,129.182164512756,35.1732598300031,정좌표
4207,4207,부산,북구,신한은행,화명동,051-361-7400,"부산광역시 북구 금곡대로 287,(삼환골든뷰)",129.013307427414,35.2341834336459,정좌표
4208,4208,서울,강남구,신한은행,GS타워,02-508-5353,"서울특별시 강남구 논현로 508,(GS강남타워)",127.037335949949,37.5019945444214,정좌표
4209,4209,서울,영등포구,신한은행,KBS,02-780-1146,서울특별시 영등포구 여의공원로 13,126.916760536268,37.5246278584615,정좌표
4210,4210,서울,강서구,신한은행,LG사이언스파크(출),02-6023-9840,서울 강서구 마곡중앙10로 70(마곡동),126.83488760059,37.5629980216893,정좌표
4211,4211,서울,영등포구,신한은행,LG트윈타워(출),02-3773-1267,서울특별시 영등포구 여의대로 128,126.929241461497,37.5279268486121,정좌표
4212,4212,서울,송파구,신한은행,가락동,02-407-9500,"서울특별시 송파구 송파대로 268,(한솔섬유빌딩)",127.118346736388,37.4937211185135,정좌표
4213,4213,서울,강서구,신한은행,가양역,02-3662-5761,서울특별시 강서구 화곡로 398,126.854818705689,37.5584700464554,정좌표
4214,4214,서울,은평구,신한은행,갈현동,02-352-4440,서울특별시 은평구 통일로 897,126.919452963183,37.6231354223794,정좌표
4215,4215,서울,강남구,신한은행,강남구청(출),02-516-9072,"서울특별시 강남구 학동로 426,(강남구청)",127.047401857859,37.5172969535574,정좌표
4216,4216,서울,강남구,신한은행,강남구청역,02-545-5503,서울특별시 강남구 학동로 402,127.041789548155,37.5169936401652,정좌표
4217,4217,서울,영등포구,신한은행,강남성심병원(출),02-834-1037,"서울특별시 영등포구 신길로 1,(강남성심병원)",126.908673120093,37.4932486880576,정좌표
4218,4218,서울,강남구,신한은행,강남중앙,02-538-5505,"서울특별시 강남구 테헤란로 147,(성지하이츠Ⅱ)",127.035677102845,37.5008489886685,정좌표
4219,4219,서울,강동구,신한은행,강동역,02-488-8021,"서울특별시 강동구 천호대로 1099,(정산빌딩)",127.134118303306,37.5357608547164,정좌표
4220,4220,서울,강서구,신한은행,강서,02-2696-8500,"서울특별시 강서구 화곡로 336,(소암빌딩)",126.85142262059,37.5536720673323,정좌표
4221,4221,서울,송파구,신한은행,개롱역,02-407-8100,"서울특별시 송파구 오금로 396,(에스케이허브파크)",127.134215865266,37.4979570662429,정좌표
4222,4222,서울,구로구,신한은행,개봉동,02-2613-2710,서울특별시 구로구 경인로 323,126.856161851734,37.4976476856264,정좌표
4223,4223,서울,강남구,신한은행,개포남(출),02-571-1366,"서울특별시 강남구 개포로 307,(우성아파트단지상가)",127.05635291183,37.4833406455719,정좌표
4224,4224,서울,강남구,신한은행,개포동역,02-2226-5335,"서울특별시 강남구 개포로88길 6,(공신빌딩)",127.069030238104,37.4890109865644,정좌표
4225,4225,서울,송파구,신한은행,갤러리아팰리스,02-2144-6161,"서울특별시 송파구 올림픽로 212,(갤러리아팰리스단지상가)",127.093528772073,37.5114266819805,정좌표
4226,4226,서울,광진구,신한은행,건국대학교,02-453-0583,"서울특별시 광진구 능동로 120,(건국대학교)",127.078912535764,37.5448823086332,정좌표
4227,4227,서울,광진구,신한은행,건국대학교병원(출),02-452-0527,"서울특별시 광진구 능동로 120-1,(건국대학교)",127.072263637134,37.5409926858271,정좌표
4228,4228,서울,종로구,신한은행,경희궁,02-739-3900,"서울특별시 종로구 새문안로3길 23,(경희궁의아침4단지4단지교보문고사옥)",126.972244210421,37.5725476713753,정좌표
4229,4229,서울,강동구,신한은행,고덕동,02-427-5700,서울 강동구 상일로6길,127.173087488689,37.5477844242933,인근좌표
4230,4230,서울,구로구,신한은행,고척사거리,02-2683-8530,서울특별시 구로구 중앙로 100,126.860611393748,37.5063518696833,정좌표
4231,4231,서울,강서구,신한은행,공항동,02-2662-0051,서울특별시 강서구 공항대로 17,126.809372338013,37.5618521123034,정좌표
4232,4232,서울,관악구,신한은행,관악,02-874-1021,서울특별시 관악구 남부순환로 1778,126.947499887069,37.4815308014598,정좌표
4233,4233,서울,관악구,신한은행,관악신사동,02-869-2141,서울특별시 관악구 남부순환로 1485,126.915806822736,37.4825524524598,정좌표
4234,4234,서울,중구,신한은행,광교영업부,02-2010-2100,서울 중구 청계천로 54,126.983678056472,37.5680632893551,정좌표
4235,4235,서울,광진구,신한은행,광장동,02-455-0430,서울특별시 광진구 아차산로 506,127.098593963139,37.5413465179779,인근좌표
4236,4236,서울,중구,신한은행,광화문,02-735-7241,서울특별시 중구 세종대로 135-5,126.976433565658,37.5685958962434,정좌표
4237,4237,서울,서초구,신한은행,교대역,02-593-3600,서울특별시 서초구 서초대로 314,127.016074693817,37.4938896106249,정좌표
4238,4238,서울,구로구,신한은행,구로남,02-858-7233,"서울특별시 구로구 디지털로31길 61,(디지털1단지신세계I&C사옥)",126.891542175519,37.4859113782803,정좌표
4239,4239,서울,구로구,신한은행,구로동,02-864-5300,서울 구로구 구로중앙로 68(구로동),126.888807925251,37.4958617404174,정좌표
4240,4240,서울,구로구,신한은행,구로역,02-2633-2111,"서울특별시 구로구 경인로 557,(삼영빌딩)",126.879009090257,37.5031082606558,정좌표
4241,4241,서울,은평구,신한은행,구파발역,02-353-6336,서울 은평구 진관2로 15-8,126.919560202624,37.635394105907,정좌표
4242,4242,서울,용산구,신한은행,국군재정관리단(출),02-794-1251,"서울특별시 용산구 회나무로 4,(육군중앙경리단)",126.987405907147,37.5385862186277,인근좌표
4243,4243,서울,중구,신한은행,국립중앙의료원(출),02-2279-6151,"서울특별시 중구 을지로 245,(국립중앙의료원)",127.006271858171,37.5680224867889,정좌표
4244,4244,서울,강남구,신한은행,군인공제회관,02-579-0092,"서울특별시 강남구 남부순환로 2806,(군인공제회관)",127.052913961641,37.4891088352753,정좌표
4245,4245,서울,광진구,신한은행,군자역,02-444-4401,서울특별시 광진구 천호대로 553,127.079912072688,37.5573943888969,정좌표
4246,4246,서울,강동구,신한은행,굽은다리역,02-3426-0581,서울특별시 강동구 양재대로 1580,127.143605256804,37.5466839237316,정좌표
4247,4247,서울,강남구,신한은행,그랜드코리아레저(출),02-3466-8599,"서울특별시 강남구 테헤란로87길 58,(컨벤션별관)",127.057539640619,37.5120151038927,정좌표
4248,4248,서울,성동구,신한은행,금호역,02-2233-2637,"서울특별시 성동구 동호로 102,(금호두산상가)",127.01642199821,37.5488781963741,정좌표
4249,4249,서울,강동구,신한은행,길동,02-482-1531,서울특별시 강동구 양재대로 1464,127.139780537835,37.5364993473064,정좌표
4250,4250,서울,성북구,신한은행,길음동,02-918-8601,서울특별시 성북구 동소문로 229,127.022209960929,37.602681706848,정좌표
4251,4251,서울,강서구,신한은행,김포공항,02-2662-1342,서울특별시 강서구 하늘길 112,126.804592438269,37.5605181925034,인근좌표
4252,4252,서울,관악구,신한은행,낙성대역,02-871-0471,서울특별시 관악구 남부순환로 1942,126.964507353909,37.4763936624144,정좌표
4253,4253,서울,관악구,신한은행,난곡,02-852-8233,서울특별시 관악구 난우길 2,126.919148667305,37.4732071556241,정좌표
4254,4254,서울,서대문구,신한은행,남가좌동,02-373-2785,서울 서대문구 수색로 56,126.912707503383,37.5708141589359,정좌표
4255,4255,서울,중구,신한은행,남대문,02-774-9866,서울 중구 소월로 3-0대한화재빌딩,126.976202321699,37.5593717459733,정좌표
4256,4256,서울,양천구,신한은행,남부법원,02-2649-4721,서울특별시 양천구 신월로 390,126.864258788202,37.5221970094537,정좌표
4257,4257,서울,서초구,신한은행,남부터미널,02-582-4161,서울특별시 서초구 효령로 285,127.015359099381,37.485147993572,정좌표
4258,4258,서울,동작구,신한은행,노량진역,02-826-0600,"서울특별시 동작구 만양로 105,(한교고시학원)",126.94400741959,37.5128557380283,정좌표
4259,4259,서울,노원구,신한은행,노원역,02-935-6691,서울특별시 노원구 동일로 1404,127.061101165155,37.6540434725679,정좌표
4260,4260,서울,노원구,신한은행,노원을지병원(출),02-949-3700,"서울특별시 노원구 한글비석로 68,(노원을지병원)",127.069934108605,37.6364346594033,정좌표
4261,4261,서울,강남구,신한은행,논현동,02-554-2300,서울특별시 강남구 강남대로 468,127.025145897094,37.5041568423981,정좌표
4262,4262,서울,서초구,신한은행,논현역,02-547-2041,서울 서초구 강남대로85길 5(반포동),127.02259537302,37.5073665719334,정좌표
4263,4263,서울,동대문구,신한은행,답십리,02-2213-9985,서울특별시 동대문구 전농로 22,127.056713898719,37.5667028112653,정좌표
4264,4264,서울,영등포구,신한은행,당산동,02-2671-5300,서울특별시 영등포구 영등포로 109,126.893930015237,37.5224172657903,정좌표
4265,4265,서울,영등포구,신한은행,당산중앙,02-2679-6121,서울특별시 영등포구 영중로 132,126.906059372082,37.5279522456425,정좌표
4266,4266,서울,영등포구,신한은행,대림동,02-847-7400,서울특별시 영등포구 대림로 152,126.90046414633,37.4945469063472,정좌표
4267,4267,서울,영등포구,신한은행,대림중앙,02-832-5041,서울특별시 영등포구 시흥대로 617,126.90484450914,37.4876478186439,정좌표
4268,4268,서울,강남구,신한은행,대치동,02-555-5102,서울특별시 강남구 삼성로 238,127.061398644342,37.4986330489598,정좌표
4269,4269,서울,강남구,신한은행,대치역,02-558-4921,서울특별시 강남구 삼성로 150(대치동),127.070423531112,37.4942270109909,정좌표
4270,4270,서울,마포구,신한은행,대흥역,02-714-3054,서울특별시 마포구 백범로 88,126.941108480711,37.5479463373032,정좌표
4271,4271,서울,강남구,신한은행,도곡남,02-574-5599,"서울특별시 강남구 도곡로 176,(소프트포럼빌딩)",127.038858842397,37.4914524293739,정좌표
4272,4272,서울,강남구,신한은행,도곡동,02-561-0063,서울특별시 강남구 언주로 321,127.045215775193,37.4965427158226,정좌표
4273,4273,서울,강남구,신한은행,도곡역,02-553-5500,서울특별시 강남구 남부순환로 2912,127.056143200964,37.4907062353831,정좌표
4274,4274,서울,강남구,신한은행,도곡중앙,02-553-0935,"서울특별시 강남구 역삼로 310,(한솔필리아)",127.048420901366,37.4992353844676,정좌표
4275,4275,서울,도봉구,신한은행,도봉동(출),02-956-0505,"서울특별시 도봉구 도봉로180나길 41,(도봉한신아파트그린상가)",127.049896757507,37.684345822678,정좌표
4276,4276,서울,강남구,신한은행,도산대로,02-540-0361,서울특별시 강남구 도산대로 318,127.036640404804,37.5218611549844,정좌표
4277,4277,서울,성북구,신한은행,돈암동,02-927-6616,"서울특별시 성북구 아리랑로 89,(일신건영휴먼빌단지상가)",127.012793177439,37.6008866714029,정좌표
4278,4278,서울,중구,신한은행,동국대학교,02-2265-1954,"서울특별시 중구 필동로1길 30,(동국대학교)",126.998003016291,37.5581764421361,정좌표
4279,4279,서울,중구,신한은행,동대문,02-2231-5151,서울특별시 중구 마장로 11,127.011141999046,37.5684168133117,정좌표
4280,4280,서울,종로구,신한은행,동대문종합시장,02-2264-3100,서울 종로구 종로 272(종로6가),127.008091445974,37.570818671274,정좌표
4281,4281,서울,송파구,신한은행,동부법원,02-447-2514,서울 송파구 법원로 101(문정동),127.120133980492,37.4842524702736,정좌표
4282,4282,서울,용산구,신한은행,동부이촌동,02-796-2942,서울특별시 용산구 이촌로 293,126.979409548196,37.5184409787473,정좌표
4283,4283,서울,송파구,신한은행,동부지방검찰청(출),02-6023-6660,서울 송파구 정의로 30(문정동),127.117013623057,37.4832689236166,정좌표
4284,4284,서울,서초구,신한은행,동서초,02-3472-2766,서울 서초구 강남대로 327(대륭서초타워),127.029796085933,37.4920712741841,정좌표
4285,4285,서울,성북구,신한은행,동소문(출),02-953-2292,"서울특별시 성북구 성북로4길 52,(스카이프라자서관)",127.008772355295,37.5960196971067,정좌표
4286,4286,서울,강동구,신한은행,둔촌동,02-487-1965,서울특별시 강동구 양재대로 1315,127.134293246551,37.5238387826487,정좌표
4287,4287,서울,양천구,신한은행,등촌역,02-3662-9500,서울 양천구 공항대로 532(목동),126.865071448654,37.5506501362656,정좌표
4288,4288,서울,성동구,신한은행,뚝섬역,02-3409-0011,서울 성동구 아차산로 33,127.048360149303,37.5472143224708,정좌표
4289,4289,서울,송파구,신한은행,롯데월드,02-414-8630,"서울특별시 송파구 올림픽로 240,(롯데월드)",127.095368545277,37.5109677171546,정좌표
4290,4290,서울,송파구,신한은행,롯데월드타워(출),02-3432-9888,서울특별시 송파구 올림픽로 300,127.102718707114,37.5125080325093,정좌표
4291,4291,서울,노원구,신한은행,마들역,02-938-4988,서울특별시 노원구 동일로 1546,127.057684324299,37.666501855438,정좌표
4292,4292,서울,송파구,신한은행,마천동,02-404-0161,서울 송파구 거마로 61,127.146420252671,37.4984809607723,정좌표
4293,4293,서울,마포구,신한은행,마포,02-3274-2100,"서울특별시 마포구 마포대로 136,(지방재정공제회관)",126.953259107452,37.5463829599007,정좌표
4294,4294,서울,마포구,신한은행,마포중앙,02-701-5800,"서울특별시 마포구 마포대로 68,(마포아크로타워,신한은행마포중앙)",126.948962001038,37.5413323750395,정좌표
4295,4295,서울,마포구,신한은행,만리동,02-312-5500,서울특별시 마포구 만리재로 133,126.962138105863,37.5516594937548,정좌표
4296,4296,서울,중랑구,신한은행,망우동,02-496-6057,서울특별시 중랑구 망우로 404,127.097208052814,37.5989009390831,정좌표
4297,4297,서울,중구,신한은행,명동,02-754-7474,서울특별시 중구 명동길 43,126.984736517773,37.5639971598425,정좌표
4298,4298,서울,중구,신한은행,명동역,02-756-0550,서울 중구 퇴계로 129,126.986083475833,37.5611829843242,정좌표
4299,4299,서울,강동구,신한은행,명일역,02-3426-8092,서울특별시 강동구 구천면로 427,127.146145626237,37.5505042945167,정좌표
4300,4300,서울,강동구,신한은행,명일중앙(출),02-427-0017,서울 강동구 동남로 881(명일동 48-7),127.155772349028,37.5522903931279,정좌표
4301,4301,서울,양천구,신한은행,목동,02-2650-8800,"서울특별시 양천구 목동서로 349,(해누리프라자)",126.865493878904,37.5443478565935,인근좌표
4302,4302,서울,양천구,신한은행,목동역,02-2648-7501,"서울특별시 양천구 목동로 186,(목동신시가지아파트1단지7단지상가)",126.866048729573,37.5247304073344,정좌표
4303,4303,서울,양천구,신한은행,목동하이페리온,02-2062-7810,서울특별시 양천구 목동동로 212,126.872941335568,37.538078532701,인근좌표
4304,4304,서울,양천구,신한은행,목동현대,02-2647-9422,서울특별시 양천구 목동동로 293,126.867430249742,37.5397989724081,인근좌표
4305,4305,서울,강남구,신한은행,무역센터,02-6000-2600,"서울특별시 강남구 영동대로 513,(코엑스)",127.059158839911,37.5118240312473,정좌표
4306,4306,서울,강북구,신한은행,미아동,02-983-1631,서울특별시 강북구 도봉로 151,127.027398880359,37.6223327370874,정좌표
4307,4307,서울,서초구,신한은행,반포,02-533-3161,서울특별시 서초구 신반포로3길 18,126.98635293283,37.5029285836584,정좌표
4308,4308,서울,서초구,신한은행,반포래미안,02-3477-1790,"서울특별시 서초구 반포대로 287,(래미안퍼스티지중심상가)",127.000809279124,37.5043990200338,정좌표
4309,4309,서울,서초구,신한은행,반포서래,02-593-5800,서울특별시 서초구 서래로 34,126.998645933931,37.4980893693709,정좌표
4310,4310,서울,서초구,신한은행,반포터미널,02-535-2160,"서울특별시 서초구 신반포로 194,(서울고속버스터미날)",127.007106199468,37.5053729693823,정좌표
4311,4311,서울,서초구,신한은행,방배동,02-534-2115,서울특별시 서초구 방배로 192,126.992174916033,37.4906649126168,정좌표
4312,4312,서울,서초구,신한은행,방배중앙,02-581-2241,서울특별시 서초구 방배로 148,126.994298074401,37.4871992803419,정좌표
4313,4313,서울,송파구,신한은행,방이동,02-414-4711,서울특별시 송파구 백제고분로 463,127.112807365988,37.5118925555471,정좌표
4314,4314,서울,도봉구,신한은행,방학동,02-3492-0131,서울특별시 도봉구 방학로 136,127.037082194686,37.6631701545256,정좌표
4315,4315,서울,강서구,신한은행,방화동,02-2661-2281,서울특별시 강서구 양천로 72,126.811775807579,37.5732095051028,정좌표
4316,4316,서울,강서구,신한은행,방화역,02-2661-5005,"서울특별시 강서구 금낭화로 135,(금강프라자)",126.812437566778,37.577444063253,정좌표
4317,4317,서울,서초구,신한은행,법조타운,02-536-9501,"서울특별시 서초구 법원로 15,(정곡빌딩)",127.009999534103,37.494160845316,정좌표
4318,4318,서울,서초구,신한은행,법조타운법원(출),02-536-7927,"서울특별시 서초구 서초중앙로 157,(서울법원청사)",127.012535196439,37.4969508555949,정좌표
4319,4319,서울,동작구,신한은행,보라매,02-847-0117,"서울특별시 동작구 보라매로5가길 24,(보라매나산스위트)",126.923928834228,37.4904408075784,정좌표
4320,4320,서울,동작구,신한은행,보라매병원(출),02-836-1553,서울특별시 동작구 보라매로 5길 20,126.927064728153,37.494649706226,인근좌표
4321,4321,서울,성북구,신한은행,보문동,02-923-2161,서울특별시 성북구 보문로 121,127.018799640027,37.5857991974274,정좌표
4322,4322,서울,강남구,신한은행,봉은사로,02-3442-6100,서울특별시 강남구 봉은사로 609,127.061490448347,37.5147305754846,정좌표
4323,4323,서울,도봉구,신한은행,북부지방검찰청(출),02-976-2191,"서울특별시 도봉구 마들로 749,(청사)",127.047163914695,37.6773962776612,정좌표
4324,4324,서울,은평구,신한은행,불광동,02-389-3101,서울 은평구 통일로 730,126.930090022824,37.6108129987364,정좌표
4325,4325,서울,중랑구,신한은행,사가정역,02-492-3690,서울특별시 중랑구 면목로 342,127.088791305706,37.5823885345495,정좌표
4326,4326,서울,동작구,신한은행,사당남성,02-595-5811,서울특별시 동작구 사당로 215,126.972345576783,37.4844600405686,정좌표
4327,4327,서울,동작구,신한은행,사당역,02-3486-5200,서울특별시 동작구 남부순환로 2053,126.976788356161,37.4769038700507,정좌표
4328,4328,서울,동작구,신한은행,사당중앙,02-536-2100,"서울특별시 동작구 동작대로 123,(네오시떼)",126.981872080178,37.4877651229385,정좌표
4329,4329,서울,성북구,신한은행,삼선교,02-3673-5510,"서울특별시 성북구 동소문로 12,(청암빌딩)",127.007582127848,37.5888344513321,정좌표
4330,4330,서울,강남구,신한은행,삼성동아이파크,02-6677-7700,"서울특별시 강남구 영동대로 640,(단지상가)",127.058312021482,37.5187150796405,정좌표
4331,4331,서울,강남구,신한은행,삼성서울병원,02-2226-3347,서울 강남구 일원로 81,127.087895110169,37.4893227465726,정좌표
4332,4332,서울,강남구,신한은행,삼성역,02-561-5559,서울특별시 강남구 테헤란로 516,127.06008004695,37.507414145346,정좌표
4333,4333,서울,서초구,신한은행,삼풍,02-595-8624,서울특별시 서초구 서초중앙로28길 8,127.014038581986,37.4967046691656,정좌표
4334,4334,서울,동작구,신한은행,상도동,02-814-1100,서울특별시 동작구 성대로2길 9,126.931687389626,37.499117881097,정좌표
4335,4335,서울,동작구,신한은행,상도역,02-816-0071,서울특별시 동작구 상도로 241,126.945639573448,37.5053112326739,정좌표
4336,4336,서울,중랑구,신한은행,상봉역,02-496-5037,서울특별시 중랑구 면목로 460,127.086608979386,37.5930077953732,정좌표
4337,4337,서울,마포구,신한은행,상암동KBS미디어센터(출),02-6939-8280,"서울특별시 마포구 매봉산로 45,(KBS미디어센터빌딩)",126.890991868678,37.5765121078984,정좌표
4338,4338,서울,성북구,신한은행,서경대학교(출),02-919-1660,"서울특별시 성북구 서경로 124,(서경대학교,학술정보관)",127.012784091168,37.6148721230472,정좌표
4339,4339,서울,마포구,신한은행,서교동,02-337-8343,서울특별시 마포구 월드컵북로 35,126.918407749985,37.5575227563686,정좌표
4340,4340,서울,마포구,신한은행,서교중앙,02-333-4126,서울특별시 마포구 양화로 111,126.919054500219,37.5537876074074,정좌표
4341,4341,서울,서대문구,신한은행,서대문역,02-313-4912,서울특별시 서대문구 충정로 77,126.965979720477,37.5655115343171,정좌표
4342,4342,서울,마포구,신한은행,서부법원,02-719-4415,"서울특별시 마포구 마포대로 174,(서울서부지원)",126.955765441587,37.5496518325433,정좌표
4343,4343,서울,중구,신한은행,서소문,02-753-0202,"서울특별시 중구 서소문로 106,(동화빌딩)",126.973025396973,37.5625292701712,정좌표
4344,4344,서울,영등포구,신한은행,서여의도,02-780-0066,"서울특별시 영등포구 국회대로70길 19,(대하빌딩)",126.920839461375,37.5292244488649,정좌표
4345,4345,서울,서초구,신한은행,서울가정행정법원(출),02-2058-3032,서울특별시 서초구 강남대로 193,127.036189372731,37.4812441609428,정좌표
4346,4346,서울,중구,신한은행,서울광장,02-778-7696,"서울특별시 중구 을지로 16,(백남빌딩)",126.979431618469,37.5656323665412,정좌표
4347,4347,서울,영등포구,신한은행,서울남부지방법원등기국(출),02-2649-4721,서울 영등포구 경인로 772,126.899078103842,37.5133714740323,정좌표
4348,4348,서울,관악구,신한은행,서울대입구역,02-886-8500,"서울특별시 관악구 관악로 212,(관악프라자)",126.95518435674,37.4836239276085,정좌표
4349,4349,서울,관악구,신한은행,서울대학교,02-871-7411,"서울특별시 관악구 관악로 1,(서울대학교 학생회관)",126.95028838951,37.4542506066942,정좌표
4350,4350,서울,관악구,신한은행,서울대학교공대(출),02-889-1010,"서울특별시 관악구 관악로 1,(서울대학교)",126.95028838951,37.4542506066942,정좌표
4351,4351,서울,종로구,신한은행,서울대학교병원,02-745-0601,"서울특별시 종로구 대학로 101,(서울대병원본관)",126.99835397026,37.5785473002336,정좌표
4352,4352,서울,관악구,신한은행,서울대학교연구공원(출),02-886-6431,서울특별시 관악구 낙성대로15길 56-39,126.963057260485,37.4675447343001,정좌표
4353,4353,서울,중구,신한은행,서울롯데,02-777-7575,"서울특별시 중구 을지로 30,(롯데호텔)",126.981007539318,37.5653463671237,정좌표
